VARIABLES= "Y", "Z", "U"
0.0 0.0 3853.193459936327
0.0 0.1 4468.774168621358
0.0 0.2 3998.616137379022
0.0 0.30000000000000004 762.1215588387992
0.0 0.4 151.88076826177624
0.0 0.5 31.527384012356503
0.0 0.6000000000000001 6.782276356251931
0.0 0.7000000000000001 1.5037928853419504
0.0 0.8 0.34182251142595804
0.0 0.9 0.0790716113517424
0.0 1.0 0.01763697425321288
0.1 0.0 1107.061703844434
0.1 0.1 1468.4595185946782
0.1 0.2 1313.6040422083083
0.1 0.30000000000000004 585.6483001511333
0.1 0.4 264.87671935259016
0.1 0.5 138.5491069136327
0.1 0.6000000000000001 82.98000856356347
0.1 0.7000000000000001 53.445782981863914
0.1 0.8 34.92436998190541
0.1 0.9 21.889857670431077
0.1 1.0 11.297245311015777
0.2 0.0 418.0822784550272
0.2 0.1 624.5202158320244
0.2 0.2 617.6100670900523
0.2 0.30000000000000004 436.0988252652201
0.2 0.4 293.65585704392413
0.2 0.5 201.05168854056916
0.2 0.6000000000000001 139.25421590708754
0.2 0.7000000000000001 95.79373380318977
0.2 0.8 64.35109409883161
0.2 0.9 41.33646521535446
0.2 1.0 23.29895821647399
0.30000000000000004 0.0 309.6777023302187
0.30000000000000004 0.1 515.1561205230852
0.30000000000000004 0.2 582.4370194554308
0.30000000000000004 0.30000000000000004 532.4224383331737
0.30000000000000004 0.4 438.2121194727424
0.30000000000000004 0.5 338.31286752757995
0.30000000000000004 0.6000000000000001 248.9400308446273
0.30000000000000004 0.7000000000000001 175.66283244256732
0.30000000000000004 0.8 118.89660427681326
0.30000000000000004 0.9 77.21142290880218
0.30000000000000004 1.0 51.705422243039806
0.4 0.0 385.82803376379553
0.4 0.1 659.2424209754203
0.4 0.2 768.6709345774738
0.4 0.30000000000000004 732.634984292333
0.4 0.4 616.2977648691127
0.4 0.5 476.7933031844312
0.4 0.6000000000000001 347.27580429871244
0.4 0.7000000000000001 241.0463407847626
0.4 0.8 159.88699854388574
0.4 0.9 101.07544538125136
0.4 1.0 63.853943996726024
0.5 0.0 637.7204733610257
0.5 0.1 1074.1319662978508
0.5 0.2 1223.8428806005868
0.5 0.30000000000000004 1130.037397970992
0.5 0.4 917.7506896595492
0.5 0.5 686.0630255644394
0.5 0.6000000000000001 484.3407053632317
0.5 0.7000000000000001 326.9478329144552
0.5 0.8 211.0279355463163
0.5 0.9 128.25082850470878
0.5 1.0 73.31968545985775
0.6000000000000001 0.0 1098.7382278032362
0.6000000000000001 0.1 1788.0375532576645
0.6000000000000001 0.2 1935.0954234741273
0.6000000000000001 0.30000000000000004 1655.6627941782574
0.6000000000000001 0.4 1245.0130124406064
0.6000000000000001 0.5 869.2188268657189
0.6000000000000001 0.6000000000000001 579.3726174418767
0.6000000000000001 0.7000000000000001 373.0478197229911
0.6000000000000001 0.8 231.30219805988366
0.6000000000000001 0.9 133.94097998966419
0.6000000000000001 1.0 63.474254477365825
0.7000000000000001 0.0 2010.4741248099876
0.7000000000000001 0.1 3117.772692195751
0.7000000000000001 0.2 3164.473326133013
0.7000000000000001 0.30000000000000004 2407.6430633792856
0.7000000000000001 0.4 1625.1126993761939
0.7000000000000001 0.5 1040.5234932248043
0.7000000000000001 0.6000000000000001 649.3451351639181
0.7000000000000001 0.7000000000000001 398.07689020136047
0.7000000000000001 0.8 237.87183789332033
0.7000000000000001 0.9 133.41898187553718
0.7000000000000001 1.0 60.22042916302765
0.8 0.0 3826.563759848726
0.8 0.1 5510.096121799338
0.8 0.2 5199.653849243824
0.8 0.30000000000000004 3187.4221440809233
0.8 0.4 1808.9667421122278
0.8 0.5 1019.6806580667894
0.8 0.6000000000000001 580.326359061438
0.8 0.7000000000000001 332.758970691746
0.8 0.8 189.3798907239805
0.8 0.9 102.51031033251486
0.8 1.0 45.05096617444061
0.9 0.0 7824.4511187122735
0.9 0.1 9965.889542861843
0.9 0.2 9023.855326877361
0.9 0.30000000000000004 3424.827893391752
0.9 0.4 1488.6037863443435
0.9 0.5 721.1415238763492
0.9 0.6000000000000001 376.72199469592863
0.9 0.7000000000000001 205.77468385997022
0.9 0.8 113.89783486438921
0.9 0.9 60.65875858610026
0.9 1.0 26.40004741847678
1.0 0.0 17505.603819789678
1.0 0.1 17505.603819789678
1.0 0.2 17505.603819789678
1.0 0.30000000000000004 0.0
1.0 0.4 0.0
1.0 0.5 0.0
1.0 0.6000000000000001 0.0
1.0 0.7000000000000001 0.0
1.0 0.8 0.0
1.0 0.9 0.0
1.0 1.0 0.0
